EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
776641,DALLAS (ZONE), ,07/01/2018,0,Drought, , ,0,0,0,0,TX,CST-6, ,129650,Z,119,FWD,0,0,Drought Monitor, , , , , , , , , , , , ,"Severe drought conditions plagued the area for all of July 2018.","Areas in and around the DFW Metroplex which did not deteriorate to D3/Extreme drought conditions still remained in Severe/D2 drought for all of July.",244
782069,DALLAS (ZONE), ,08/01/2018,0,Drought, , ,0,0,0,1000,TX,CST-6, ,130672,Z,119,FWD,0,0,Drought Monitor, , , , , , , , , , , , ,"Severe (D2) drought conditions improved to Moderate (D1) drought by the middle of August following significant rainfall during the second week of the month.","Severe drought conditions across the Red River counties and areas along and east of the I-35 corridor improved to moderate drought status by the middle of August following beneficial rainfall which fell during the second week of the month.",245
782049,DALLAS CO.,IRVING,08/18/2018,1749,Thunderstorm Wind,50.00, ,0,0,0,0,TX,CST-6,EG,130663,C,113,FWD,0,0,Social Media, , , ,0,N,0,N,IRVING,32.82,-96.92,32.82,-96.92,"A social media report indicated a large tree down in the city of Irving, TX.","Thunderstorms developed in the vicinity of a surface trough located between the Red River and the Interstate 20 corridor. Several of these storms ended up producing damaging wind gusts.",246
785363,DALLAS CO.,ALPHA,09/06/2018,1652,Flash Flood, , ,0,0,0,0,TX,CST-6, ,131255,C,113,FWD,0,0,Trained Spotter,Heavy Rain, , ,1,NE,1,ENE,ALPHA,32.9429,-96.7815,32.9384,-96.7842,"A trained spotter reported high water near the intersection of Meandering Way and Spring Valley Road, causing a closure of the road.","A slow-moving storm system and a very moist airmass led to periods of heavy rain and flooding across North and Central Texas Thursday through the weekend.",247
785364,DALLAS CO.,HIGHLAND PARK,09/07/2018,1646,Flash Flood, , ,0,0,10000,0,TX,CST-6, ,131255,C,113,FWD,0,0,Trained Spotter,Heavy Rain, , ,3,WSW,3,NW,DALLAS,32.8016,-96.8152,32.7987,-96.8206,"A trained spotter reported water up to car doors on Interstate 35 East at Dallas North Tollway.","A slow-moving storm system and a very moist airmass led to periods of heavy rain and flooding across North and Central Texas Thursday through the weekend.",248
786081,DALLAS CO.,TRINITY MILLS,09/21/2018,2147,Flash Flood, , ,0,0,0,0,TX,CST-6, ,131296,C,113,FWD,0,0,Fire Department/Rescue,Heavy Rain, , ,2,W,2,W,TRINITY MILLS,32.9732,-96.938,32.9651,-96.9378,"Fire and Rescue reported flash flooding near the intersection of Sandy Lake Road and President George Bush Turnpike in the city of Carrollton, TX.","Another slow-moving storm system provided multiple days of showers and thunderstorms across North and Central Texas. Flash flooding occurred across mainly the northern half of the region in the vicinity of a stationary front.",249
786082,DALLAS CO.,GRIBBLE,09/21/2018,2200,Flash Flood, , ,0,0,15000,0,TX,CST-6, ,131296,C,113,FWD,0,0,Social Media,Heavy Rain, , ,2,WNW,1,WSW,GRIBBLE,32.8893,-96.9483,32.8737,-96.9447,"A social media report indicated vehicles stranded in high water on Las Colinas Blvd in the city of Las Colinas, TX.","Another slow-moving storm system provided multiple days of showers and thunderstorms across North and Central Texas. Flash flooding occurred across mainly the northern half of the region in the vicinity of a stationary front.",250
786083,DALLAS CO.,SOWERS,09/21/2018,2207,Flash Flood, , ,0,0,100000,0,TX,CST-6, ,131296,C,113,FWD,0,0,Social Media,Heavy Rain, , ,2,NW,1,NW,SOWERS,32.8401,-96.9961,32.834,-96.9994,"A social media report indicated multiple vehicles stranded near the intersection of Highway 183 and Belt Line Road in the city of Irving, TX.","Another slow-moving storm system provided multiple days of showers and thunderstorms across North and Central Texas. Flash flooding occurred across mainly the northern half of the region in the vicinity of a stationary front.",251
786084,DALLAS CO.,GRIBBLE,09/21/2018,2210,Flash Flood, , ,0,0,50000,0,TX,CST-6, ,131296,C,113,FWD,0,0,Social Media,Heavy Rain, , ,1,ENE,1,ESE,GRIBBLE,32.8829,-96.9095,32.8756,-96.9117,"A social media report indicated 8 vehicles stranded on Walnut Hill Lane west of Interstate 35 in the city of Dallas, with fire and rescue assisting people from their cars.","Another slow-moving storm system provided multiple days of showers and thunderstorms across North and Central Texas. Flash flooding occurred across mainly the northern half of the region in the vicinity of a stationary front.",252
786085,DALLAS CO.,HENSLEY FLD ARPT,09/22/2018,1030,Flash Flood, , ,0,0,10000,0,TX,CST-6, ,131296,C,113,FWD,0,0,Social Media,Heavy Rain, , ,1,NE,1,NE,HENSLEY FLD ARPT,32.76,-96.92,32.7564,-96.921,"A social media report indicated flooded vehicles stranded near the intersection of Anderson Avenue and Loop 12 in the city of Dallas, TX.","Another slow-moving storm system provided multiple days of showers and thunderstorms across North and Central Texas. Flash flooding occurred across mainly the northern half of the region in the vicinity of a stationary front.",253
789837,DALLAS CO.,GARLAND,10/07/2018,1445,Thunderstorm Wind,43.00, ,0,0,5000,0,TX,CST-6,EG,131789,C,113,FWD,0,0,Broadcast Media, , , ,0,N,0,N,GARLAND,32.92,-96.63,32.92,-96.63,"Broadcast media reported downed power lines in the city of Garland, TX.","An upper level storm system deepened over the Southwest U.S. before advancing east into the Plains. This system was accompanied by a slow-moving cold front, and together produced multiple days of showers and thunderstorms across the region. A few severe storms and additional flooding occurred in some areas.",254
789339,DALLAS CO.,EAGLE FORD,10/08/2018,1450,Thunderstorm Wind,43.00, ,1,5,10000,0,TX,CST-6,EG,131789,C,113,FWD,0,0,Broadcast Media, , , ,2,ENE,2,ENE,EAGLE FORD,32.7764,-96.8418,32.7764,-96.8418,"Broadcast Media reported that 1 person was killed and 5 others injured when the frame of a residential structure which was under construction collapsed due to strong outflow winds from a thunderstorm.","An upper level storm system deepened over the Southwest U.S. before advancing east into the Plains. This system was accompanied by a slow-moving cold front, and together produced multiple days of showers and thunderstorms across the region. A few severe storms and additional flooding occurred in some areas.",255
789337,DALLAS CO.,(DAL)LOVE FLD DALLAS,10/08/2018,1504,Thunderstorm Wind,54.00, ,0,0,0,0,TX,CST-6,MG,131789,C,113,FWD,0,0,ASOS, , , ,0,N,0,N,(DAL)LOVE FLD DALLAS,32.85,-96.85,32.85,-96.85,"A 62 MPH wind gust was measured at Dallas Love Field.","An upper level storm system deepened over the Southwest U.S. before advancing east into the Plains. This system was accompanied by a slow-moving cold front, and together produced multiple days of showers and thunderstorms across the region. A few severe storms and additional flooding occurred in some areas.",256
788294,DALLAS CO.,ALPHA,10/08/2018,1530,Flash Flood, , ,0,0,30000,0,TX,CST-6, ,131789,C,113,FWD,0,0,Emergency Manager,Heavy Rain, , ,2,SSW,1,SSE,FARMERS BRANCH,32.9075,-96.8062,32.9205,-96.8939,"Urban flash flooding occurred in northwest Dallas with multiple water rescues near NW Highway and Harry Hines, as well as Mockingbird and Maple.","An upper level storm system deepened over the Southwest U.S. before advancing east into the Plains. This system was accompanied by a slow-moving cold front, and together produced multiple days of showers and thunderstorms across the region. A few severe storms and additional flooding occurred in some areas.",257
796244,DALLAS CO.,HIGHLAND PARK,12/26/2018,1630,Lightning, , ,0,0,100000,0,TX,CST-6, ,133082,C,113,FWD,0,0,Newspaper, , , ,0,ENE,0,ENE,HIGHLAND PARK,32.8226,-96.765,32.8226,-96.765,"Lightning struck the home of an elderly man in the Lower Greenville area of Dallas. The house was a total loss, but neighbors helped get the man safely out of the house unharmed.","An upper low and a cold front generated a round of showers and thunderstorms during the afternoon and evening hours of Wednesday, December 26. A few storms produced wind damage, primarily across the western-most counties of North Texas.",258
796242,DALLAS CO.,SEAGOVILLE,12/26/2018,1645,Thunderstorm Wind,45.00, ,0,3,0,0,TX,CST-6,EG,133082,C,113,FWD,0,0,Newspaper, , , ,2,N,2,N,SEAGOVILLE,32.6608,-96.5278,32.6608,-96.5278,"Turbulence produced by a thunderstorm over the Dallas area injured 3 people on an aircraft inbound to Dallas, 2 of which required emergency medical care.","An upper low and a cold front generated a round of showers and thunderstorms during the afternoon and evening hours of Wednesday, December 26. A few storms produced wind damage, primarily across the western-most counties of North Texas.",259
796248,DALLAS CO.,EAST DALLAS,12/26/2018,2035,Thunderstorm Wind,50.00, ,0,0,1000,0,TX,CST-6,EG,133082,C,113,FWD,0,0,Trained Spotter, , , ,0,N,0,N,EAST DALLAS,32.77,-96.75,32.77,-96.75,"A trained spotter reported broken glass and debris visible on streets in Old East Dallas and Fair Park.","An upper low and a cold front generated a round of showers and thunderstorms during the afternoon and evening hours of Wednesday, December 26. A few storms produced wind damage, primarily across the western-most counties of North Texas.",260
802598,DALLAS CO.,(DFW)DALLAS-FT WORTH,02/07/2019,432,Thunderstorm Wind,50.00, ,0,0,0,0,TX,CST-6,MG,134073,C,113,FWD,0,0,ASOS, , , ,0,N,0,N,(DFW)DALLAS-FT WORTH,32.9,-97.03,32.9,-97.03,"The Dallas-Fort Worth Automated Surface Observation System measured a 58 MPH wind gust.","Thunderstorms developed along a cold front as it advanced southeast across North Texas. Hail and damaging winds accompanied a few of these storms during the overnight hours Wednesday night/Thursday morning just north of the Interstate 20 corridor.",261
804652,DALLAS (ZONE), ,02/28/2019,300,Winter Weather, , ,0,0,10000,0,TX,CST-6, ,134317,Z,119,FWD,0,0,Broadcast Media, , , , , , , , , , , , ,"Broadcast media reported 2 sets of accidents involving 10 cars near the intersection of Loop 635 and Luna Road due to ice.","A band of light freezing drizzle developed early Thursday morning, February 28, as temperatures fell below 32 degrees behind a strong cold front, causing multiple automobile accidents in and around the Dallas-Fort Worth Metroplex.",262
804662,DALLAS (ZONE), ,02/28/2019,400,Winter Weather, , ,0,0,0,0,TX,CST-6, ,134317,Z,119,FWD,0,0,ASOS, , , , , , , , , , , , ,"One hundredth of an inch of ice was reported at DFW airport.","A band of light freezing drizzle developed early Thursday morning, February 28, as temperatures fell below 32 degrees behind a strong cold front, causing multiple automobile accidents in and around the Dallas-Fort Worth Metroplex.",263
